id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
12e5791a-e9d9-4487-84de-5af425ecac27,José Pedro Vasconcelos,1971-05-02,887.664.716-75,45376-728,Silveira,MA,Brasil,M,11 6248-2789,88766471675@exemplo.com.br,2023-11-01
31df1275-e3f1-4c66-8939-864f8a88fa5c,Pedro Miguel Camargo,1961-03-05,665.800.991-12,70448720,Ramos,BA,Brasil,F,+55 11 5411 9984,66580099112@exemplo.com.br,2024-05-10
ee6355cd-9a0a-4836-beaa-1f95be73f72d,Pietra Gomes,2004-09-15,033.613.748-92,06760-334,Nunes,PA,Brasil,M,81 6559-2769,03361374892@exemplo.com.br,2025-04-26
d5abb210-638d-4f32-95a2-d9d75b518728,Aylla Gomes,1970-04-20,544.107.931-14,19272-710,Garcia de Lima,PI,Brasil,M,+55 71 7415-1403,54410793114@exemplo.com.br,2024-07-12
d9aa5add-2581-4446-a99e-cf6b7f406484,Théo Vieira,1941-07-20,724.863.904-76,97233-289,Gonçalves,PB,Brasil,M,+55 (051) 3201 7632,72486390476@exemplo.com.br,2024-01-17
e8405f4e-9a77-4fbb-8772-90febd3cf86a,Olivia Campos,1940-10-20,759.548.208-99,04123-687,Gomes,PB,Brasil,F,41 7554-8991,75954820899@exemplo.com.br,2024-08-22
61fbda2f-e249-4e3c-8b5d-811ab7d27184,Sophie Leão,1948-06-09,764.460.838-16,20801201,da Rosa,AP,Brasil,M,+55 (021) 6642 2591,76446083816@exemplo.com.br,2024-12-28
87ff24d5-50a5-45a0-9ef4-e03f0c275b91,João Gabriel da Rosa,1946-09-23,462.141.795-93,56401770,Cunha da Praia,DF,Brasil,F,+55 (071) 1833-1018,46214179593@exemplo.com.br,2025-06-11
0ae5c83c-e556-4c7c-ae92-8645553b3753,Mathias Lima,1981-10-10,626.144.146-01,50587313,Melo do Campo,SC,Brasil,F,+55 (081) 2256 1886,62614414601@exemplo.com.br,2023-09-14
bcd97c5b-6414-430b-994c-258c55e7262f,Bruna da Mota,1956-03-03,229.619.667-07,49008880,Brito de Nascimento,AC,Brasil,M,(041) 5648-7885,22961966707@exemplo.com.br,2023-12-14
b6f3126d-a751-4b9e-b611-82ee0f4bde13,Bruna Rodrigues,1957-07-28,886.549.817-34,99680642,Cunha das Pedras,AM,Brasil,M,+55 (081) 4629-9748,88654981734@exemplo.com.br,2025-04-24
bf606352-f806-4567-b799-204cdbf86ca9,Ian Mendes,1969-03-21,901.548.891-17,99868-185,Pastor do Campo,CE,Brasil,F,+55 31 8083 3767,90154889117@exemplo.com.br,2025-05-15
bc891f36-5100-4386-a837-3366434444d2,Danilo Abreu,1974-09-30,891.696.789-93,49474923,Ribeiro da Prata,PB,Brasil,F,(071) 4660-6210,89169678993@exemplo.com.br,2025-01-23
26d736cb-ed04-43a1-89ac-350155372c09,Luara Cavalcanti,1997-08-04,551.795.864-54,76586-175,da Costa,RS,Brasil,F,+55 84 0750 7616,55179586454@exemplo.com.br,2023-10-07
8fe7fe0a-9425-4f5c-a891-99cb6f4a9559,Diego Ribeiro,1986-12-16,350.466.505-35,36165067,Borges da Mata,MG,Brasil,F,+55 (081) 3421-4842,35046650535@exemplo.com.br,2024-03-02
12baf3f9-913d-4377-b3c0-6d1980b99cc1,Ravi Lucca Porto,1988-12-28,314.790.413-14,11818-119,Rios,PE,Brasil,F,(021) 5152-4830,31479041314@exemplo.com.br,2025-07-24
adf5e157-3d2c-468e-b248-d84234226ff3,Ryan Moura,1990-12-08,704.984.684-39,76182638,Martins da Praia,AP,Brasil,M,84 0196 4038,70498468439@exemplo.com.br,2025-02-09
698eaa0a-1165-45b1-b158-dd930d427187,Lucas Gabriel Cunha,1953-02-12,959.653.448-12,87286321,Carvalho Alegre,AL,Brasil,M,+55 71 7447 4441,95965344812@exemplo.com.br,2025-02-10
4aa4a146-5f71-4b33-a9f6-4d48f53a1c6b,Sabrina Fernandes,1983-09-04,136.620.660-11,64144396,da Cruz Paulista,AL,Brasil,M,84 6045-0076,13662066011@exemplo.com.br,2024-11-17
93461290-eff5-4408-89af-e01ccc41e48b,Sr. Oliver Cardoso,1970-07-17,594.938.353-23,69424845,Ferreira,RS,Brasil,M,0300-390-5190,59493835323@exemplo.com.br,2024-07-27
b662bec0-fb74-42db-bc1b-8d22b2ebfa57,Catarina Pereira,1938-02-21,241.497.238-16,10409676,Casa Grande Paulista,RR,Brasil,F,+55 (061) 2258-9943,24149723816@exemplo.com.br,2024-08-19
b9a5e932-4f80-4a0a-8b2d-1d37f7ccd3f9,Luiz Miguel Albuquerque,1992-01-28,736.084.497-34,86377028,Ferreira,PR,Brasil,M,(011) 4059-2530,73608449734@exemplo.com.br,2025-03-24
91068216-1060-4d5d-88e4-6b7ab4e5b864,Lorena Guerra,1990-08-15,290.749.974-82,61522-376,Novaes,RJ,Brasil,M,+55 (011) 9832 5638,29074997482@exemplo.com.br,2024-11-30
4a1fbd42-237b-407e-9d36-a16f7aa4cbf2,Marcos Vinicius Aragão,1992-09-19,710.668.799-50,14137-392,Fernandes Alegre,ES,Brasil,M,0500-999-5016,71066879950@exemplo.com.br,2023-09-17
a84c2f97-0282-4ce3-8341-10135194720c,Luiz Otávio Nogueira,1990-03-06,802.840.762-31,18198-005,Borges,RJ,Brasil,M,(071) 6888-1464,80284076231@exemplo.com.br,2025-05-08
8d8aa43c-a958-487d-b125-f8792f3ebe41,Ana Clara Mendonça,1969-07-18,944.878.744-33,72337855,Andrade das Flores,AL,Brasil,M,+55 31 4999-8474,94487874433@exemplo.com.br,2024-10-05
ec3b0d4a-0dc6-4c71-bc60-fb336e81054a,Luiz Felipe Brito,1967-08-06,728.386.732-85,72875-922,Costa da Praia,SP,Brasil,M,+55 31 9048 6011,72838673285@exemplo.com.br,2024-05-05
62fb3218-bc97-4086-ad14-221ae870ad73,Maitê Jesus,1954-12-19,744.059.871-48,49536-274,Martins do Sul,SP,Brasil,M,51 3561 2345,74405987148@exemplo.com.br,2023-09-03
af5e974c-98ae-41bc-8252-3f4a0b953055,Sra. Daniela Casa Grande,1973-08-22,058.722.418-94,40666-420,Porto,MA,Brasil,M,(011) 7699 5942,05872241894@exemplo.com.br,2025-07-13
a3765049-2ee0-4f9b-9792-a43ff0e5dd03,Marcelo Campos,1945-04-27,987.089.772-62,28175-367,Nunes,RO,Brasil,M,41 0039 9771,98708977262@exemplo.com.br,2024-05-05
b4c61111-1d06-48e3-94e9-bfc6cbe1935a,Esther Brito,2004-05-17,684.655.593-08,33878286,Pacheco Grande,DF,Brasil,F,(051) 2057-4873,68465559308@exemplo.com.br,2024-07-15
c7d5c7a4-56bd-4654-a27d-a3577c435529,Sra. Isabelly Moura,1963-01-11,277.593.750-96,41260-901,Barros de Minas,AL,Brasil,M,+55 (021) 2417-2230,27759375096@exemplo.com.br,2023-09-19
5d147596-d0ab-424c-8d01-db8e2f4dded5,Sr. Anthony Cardoso,1993-02-21,010.430.359-62,80586-652,Araújo de da Cruz,PR,Brasil,M,(061) 3321 9596,01043035962@exemplo.com.br,2025-01-25
97bb7bfe-e4f4-4b37-a310-527fe3319290,Kamilly Novaes,1975-11-25,946.572.388-19,87319138,Martins da Mata,ES,Brasil,F,81 2861 4361,94657238819@exemplo.com.br,2024-09-30
27e8569d-1f15-4c5c-81c9-87e22bf51332,Vitor Gabriel Machado,1994-11-17,392.349.119-81,44745-146,da Mota,ES,Brasil,F,+55 21 9570 9893,39234911981@exemplo.com.br,2025-03-06
bd536667-f095-48d6-b381-182a6c1a55f6,Maria Liz Câmara,2001-08-27,245.589.651-07,81097-252,Azevedo de Andrade,RR,Brasil,M,71 1442 5457,24558965107@exemplo.com.br,2024-03-31
7a5dcf4f-dfb3-496c-b32e-fafb1ae2a6c8,Maria Flor Caldeira,1951-06-03,737.647.205-83,72693-389,Ferreira de Minas,GO,Brasil,M,(051) 6145-6739,73764720583@exemplo.com.br,2024-08-18
ee7197ad-efd3-4a1e-8756-d8bd24c79eb2,Valentina Mendes,1943-03-23,152.690.846-60,30686-524,Lima,PI,Brasil,F,+55 61 8115-2649,15269084660@exemplo.com.br,2023-10-16
b0cba447-06a3-4361-8a63-35428737c4d5,Antonella Cardoso,1969-04-30,216.589.691-91,67306-178,da Costa do Galho,PA,Brasil,M,(071) 4927 5684,21658969191@exemplo.com.br,2024-01-14
1707baf6-2f40-4e62-88b6-71e4e022a236,Otávio Pereira,1988-03-20,144.224.435-77,50804-916,Teixeira de Goiás,PE,Brasil,F,+55 (051) 8797-9009,14422443577@exemplo.com.br,2024-04-20
4a6ee6b6-0415-43d7-840d-c300167c86f7,Srta. Alexia Pastor,1939-07-04,968.995.802-88,21366-767,Moura Paulista,PB,Brasil,F,71 6929 8491,96899580288@exemplo.com.br,2024-03-21
3d2ca655-972f-41b2-bdb4-5e92ad467b04,Liam Freitas,1990-04-24,483.882.195-20,50381606,da Cruz de da Rocha,GO,Brasil,M,+55 (051) 6762-6546,48388219520@exemplo.com.br,2023-11-20
65971854-f203-421b-99ab-6cf8a6c4ee7e,Srta. Lara Gomes,1960-07-12,542.817.536-82,86110966,Lopes de Caldeira,PE,Brasil,M,0800 974 1426,54281753682@exemplo.com.br,2024-01-01
1b35e017-067f-4141-aedf-5370c1d136f2,Evelyn da Conceição,1972-01-27,094.418.336-91,92057539,Abreu,RJ,Brasil,M,+55 (081) 4720-0227,09441833691@exemplo.com.br,2023-10-29
63c095ac-fd91-4aa1-ac21-2128273c88b8,Igor Mendes,1969-06-04,314.842.752-11,39075429,Teixeira,TO,Brasil,F,+55 81 0409 1735,31484275211@exemplo.com.br,2023-09-04
49916e51-87f8-46db-9656-ff8c54b8d135,Dr. Raul Marques,1967-12-16,315.290.756-99,02592-976,Pimenta,AM,Brasil,F,(081) 1103-1081,31529075699@exemplo.com.br,2024-08-07
ec981a47-249f-4ae2-9287-64584efef49f,Pietro Aragão,1986-07-04,912.152.511-72,65055-264,da Cruz de da Cruz,RR,Brasil,F,+55 (021) 5668-8315,91215251172@exemplo.com.br,2025-06-26
ea9d31e2-7b26-4efc-be69-8f6b463bbe79,Sr. Valentim Cassiano,1981-03-20,175.870.642-85,17565-184,Mendonça do Oeste,SE,Brasil,F,+55 (081) 7935-9771,17587064285@exemplo.com.br,2024-08-20
42b54dc4-f53a-4c27-9895-429a1d9d8d4d,Dante Vargas,1941-07-08,650.026.166-18,34392-847,da Rosa da Mata,MA,Brasil,F,(041) 6811 2103,65002616618@exemplo.com.br,2025-07-11
28a7b44e-ed92-4574-a4f6-a185d45dfa52,Luiz Fernando Lima,1983-11-23,827.220.370-85,46002081,da Mata,AM,Brasil,M,0300 692 9181,82722037085@exemplo.com.br,2024-12-18
02f44b25-779c-4a7c-a903-3deb71898e27,Ana Carolina Gonçalves,1979-05-16,651.327.876-88,90303-834,Nunes,MS,Brasil,M,(061) 2562 5871,65132787688@exemplo.com.br,2024-05-07
64d7118e-3e07-4d50-ba90-0363c56a22ac,Davi Lucca Vasconcelos,1987-06-23,747.540.069-35,97955-371,Cirino,PR,Brasil,M,0500 585 3591,74754006935@exemplo.com.br,2023-08-16
b8346fde-003e-441b-a868-097702d3a30d,Heloisa Sá,1944-10-02,048.533.511-34,22708-382,das Neves,RS,Brasil,F,0800-304-3818,04853351134@exemplo.com.br,2023-08-25
b37cbea6-34c9-4edc-a108-d89f63369059,Vitor Hugo Silveira,1973-07-26,720.919.553-78,43640475,Novais de Aragão,RS,Brasil,F,(031) 4564-4360,72091955378@exemplo.com.br,2023-08-11
6c89f030-324a-447c-bbd9-5e91b45be650,Caleb Araújo,1965-12-19,163.191.645-05,62217-579,Freitas,RS,Brasil,M,+55 21 0657-6694,16319164505@exemplo.com.br,2023-08-18
10341249-4658-45fe-912f-88f4260ce908,Mirella Costela,1990-09-27,931.148.297-53,12484-536,Pastor,PA,Brasil,M,0500 434 9950,93114829753@exemplo.com.br,2024-10-23
a4edd780-4bad-4e6a-99f0-d3ce754dee66,Ana Sophia Sampaio,1996-03-20,906.453.937-44,47599710,Ribeiro Alegre,TO,Brasil,M,0300 970 3309,90645393744@exemplo.com.br,2024-05-14
2d07e73d-02c8-448a-b2a5-fe2530bf2009,Caleb Camargo,1987-05-31,393.526.711-52,73468-889,Lopes de Goiás,AC,Brasil,M,31 2746-7447,39352671152@exemplo.com.br,2023-10-30
de6c3bf9-3060-4c30-831d-04a6d9e11b2e,Pietra Alves,1940-08-11,551.957.659-35,45512884,Correia de Nogueira,ES,Brasil,F,51 0877 0430,55195765935@exemplo.com.br,2024-04-16
b0281731-b66c-49d4-8011-ab3a6f1bbcf4,Olivia Almeida,1981-03-10,454.777.725-94,63812380,Lima,RS,Brasil,M,+55 81 1206-2865,45477772594@exemplo.com.br,2024-09-14
11fd6c45-2290-416c-8e52-d13ea3f4aa18,Davi Luiz da Mata,1945-04-25,990.759.787-54,31894908,Dias,MG,Brasil,F,61 7697-9826,99075978754@exemplo.com.br,2024-04-10
f21712d4-5bad-4ba3-8ad5-f63a56415416,Maria Clara Sá,1959-05-25,689.708.280-59,01990646,Fernandes da Praia,SC,Brasil,M,+55 41 9379 4741,68970828059@exemplo.com.br,2024-02-23
b1197ae1-f4a1-481a-8656-98cecc8cb7f4,Marcos Vinicius Leão,1983-09-05,111.014.748-55,30735074,Rocha das Flores,AM,Brasil,F,11 6193-1212,11101474855@exemplo.com.br,2023-11-29
19594e74-fcb0-439d-aebe-47cf98c23022,Amanda Oliveira,1980-03-08,719.516.871-12,74402-656,Gomes do Norte,PR,Brasil,F,81 1065-2868,71951687112@exemplo.com.br,2024-03-15
61d0648d-fe8b-4b0c-9059-1ecdd7cb9c56,Hadassa Andrade,1988-10-27,265.687.636-35,99357-395,Nascimento de Goiás,RN,Brasil,M,(021) 9803 1916,26568763635@exemplo.com.br,2024-08-14
29d2735c-9908-4e37-a45e-5ddc8197cecf,Vitor Gabriel Viana,1966-03-22,959.017.757-77,87587-616,Gonçalves,BA,Brasil,M,71 2559 3899,95901775777@exemplo.com.br,2025-06-07
06e1db05-ac32-4a8c-8f1b-a6a38d671c17,Sr. Matteo Fernandes,1989-01-20,142.032.631-30,65833630,Freitas,SE,Brasil,F,+55 51 1621 5176,14203263130@exemplo.com.br,2023-09-26
6fe28c42-579c-4136-b785-744567384aff,Sr. João Pedro Viana,1950-07-16,000.481.200-86,71380065,Melo de Oliveira,PE,Brasil,M,+55 71 9373-3059,00048120086@exemplo.com.br,2023-09-04
738823e0-a338-4efe-8aea-88e9719e47e8,Ana Luiza da Rosa,1961-09-13,500.649.849-41,41979-036,Macedo,RO,Brasil,M,+55 (084) 9802 2780,50064984941@exemplo.com.br,2024-03-27
59a07ad8-3aac-4094-99ba-bf0d894eea23,Mateus Lima,1969-12-11,473.757.699-32,18266-106,Farias,PA,Brasil,M,+55 (021) 0200 6556,47375769932@exemplo.com.br,2024-10-16
0e6df029-dcfd-45c4-bff6-0c06251ab3a2,Rafael da Cunha,1946-01-18,723.547.973-73,93669-442,Araújo de Mendes,PA,Brasil,M,+55 (084) 2939 9752,72354797373@exemplo.com.br,2025-03-02
fd14cfb3-379a-4c28-912c-60e7b5d72dbf,Ana Cecília Garcia,1982-12-04,896.447.094-89,76953-740,da Cruz da Serra,MT,Brasil,M,+55 41 1260-1821,89644709489@exemplo.com.br,2024-09-25
2c810e30-73c7-44b3-b283-2cca488d0d76,Ana Liz Cassiano,1950-05-18,913.298.430-27,08965-796,Peixoto da Mata,CE,Brasil,M,+55 (011) 6087 5362,91329843027@exemplo.com.br,2024-09-28
5399f67b-ffbb-4ce2-b1a7-288f0a1f06bc,Luiz Miguel Cunha,1944-01-19,730.284.482-91,43280503,da Luz,MG,Brasil,F,84 3591 4395,73028448291@exemplo.com.br,2025-02-04
0e806829-00b9-4772-97e7-df9cd9b758c1,Aylla Sá,1996-09-23,646.536.769-36,62260-036,Ribeiro da Praia,PA,Brasil,F,81 5946-7306,64653676936@exemplo.com.br,2024-10-27
5258ff7f-28a3-40bc-a459-9763b1d0c640,Alexandre Siqueira,1985-08-21,195.097.303-93,15315-785,Leão da Mata,MS,Brasil,F,(051) 5382-5529,19509730393@exemplo.com.br,2023-09-02
130b39fe-35be-4875-b098-2607cb122936,Apollo Vargas,1994-12-02,223.031.172-14,14976-772,da Conceição,AP,Brasil,M,(051) 5035 7013,22303117214@exemplo.com.br,2023-11-15
ab14d5da-3a1b-4c6f-a9dd-7e34f06adb25,Vinícius Moura,1953-06-09,552.908.292-06,17830577,Souza,CE,Brasil,F,+55 (081) 9823-1010,55290829206@exemplo.com.br,2024-10-30
961b6fe2-ad6e-4042-a47d-0ef7e16257c2,Davi Pinto,1951-08-02,612.340.758-87,64909644,da Rosa do Galho,PE,Brasil,M,+55 51 5372 0740,61234075887@exemplo.com.br,2025-04-11
46b5f77b-5992-4118-b4b9-c99120065854,Enzo Gabriel Castro,1967-01-19,306.762.116-33,98882324,Cunha,DF,Brasil,M,+55 (061) 1524 7139,30676211633@exemplo.com.br,2023-11-05
a7a4254b-4d37-4db3-87f8-3f31c37c6bde,Nicolas Casa Grande,1945-05-29,638.400.062-33,96673062,da Cunha,AC,Brasil,F,41 1844 0818,63840006233@exemplo.com.br,2023-08-05
592cc3e2-991d-423b-9501-e248fc68270b,Maria Júlia Costela,1934-10-07,136.200.010-30,56000603,Camargo,AP,Brasil,M,41 7565-1232,13620001030@exemplo.com.br,2024-10-03
eff343d7-8866-470e-b46b-e3aefd67248d,Isadora Peixoto,1982-03-31,940.164.500-13,82851181,da Rocha de Cirino,AP,Brasil,F,84 3601-8356,94016450013@exemplo.com.br,2024-12-07
18656895-37ac-422e-9762-be1158a3425b,Vinícius Castro,1968-02-24,236.613.066-73,71174217,Costa,MG,Brasil,F,0300-163-1473,23661306673@exemplo.com.br,2025-07-28
36dfbf5c-142d-45a6-95f5-8a0c48394f7a,Guilherme Ramos,1939-09-09,553.304.311-88,79963172,Santos,MG,Brasil,F,0500-664-5084,55330431188@exemplo.com.br,2023-12-16
661fd1b4-1e92-4f50-bd4d-fbb0a476644d,Manuela Cavalcanti,1974-11-29,356.861.956-09,61568-918,Novais,RR,Brasil,F,+55 41 1042-0045,35686195609@exemplo.com.br,2024-05-26
5d668b5c-99c2-45dc-b3b9-592dbc5876e2,Maria Isis da Cruz,1971-03-11,055.161.695-89,13017517,Castro do Oeste,PI,Brasil,F,(071) 5723 1802,05516169589@exemplo.com.br,2025-05-30
e9ffa997-7e4a-4f99-a562-8f7fe55ba1e7,Srta. Ana Vitória Nunes,1973-07-17,106.862.629-10,05256073,das Neves,RR,Brasil,F,(031) 7921-3396,10686262910@exemplo.com.br,2024-06-07
ca8b6324-1710-4427-93f1-4a9a90bd9e28,Dr. Theo Santos,1997-06-02,242.912.418-47,76717024,Santos de Nascimento,MT,Brasil,M,+55 51 1672 1337,24291241847@exemplo.com.br,2023-10-11
3119d26b-e990-427a-97cf-964295d5048c,Srta. Stella Novaes,1969-11-27,948.375.471-52,33162-993,da Luz Paulista,TO,Brasil,M,31 2045-7912,94837547152@exemplo.com.br,2025-06-19
8cb8bbc4-53bc-4f55-b001-64db8f163e00,Sra. Jade Porto,1963-06-12,311.784.817-56,85445653,Sales de Goiás,MT,Brasil,F,0500 171 3675,31178481756@exemplo.com.br,2023-10-05
a3f43e33-23de-49af-818b-b18d187751aa,Dra. Luana Gomes,1950-07-04,987.223.197-71,92846284,da Rocha de Fonseca,RO,Brasil,M,+55 61 6328-5535,98722319771@exemplo.com.br,2024-02-26
62db5bb0-35a7-4d8b-a3ee-fd6ac61b71e5,Alexandre Garcia,1965-04-09,752.752.488-88,26585-530,Melo do Oeste,GO,Brasil,M,21 6277-6543,75275248888@exemplo.com.br,2025-02-24
773eac8e-b826-4bb3-8fb5-13f5004a9dd0,Elisa Monteiro,2004-05-12,538.101.704-01,25392120,Siqueira,MA,Brasil,M,+55 61 9423 7346,53810170401@exemplo.com.br,2024-12-19
601333b6-8563-4248-88bf-a65d4ad00bee,Sr. João Lucas Melo,1986-08-02,092.668.343-37,11267-948,Novais da Serra,DF,Brasil,F,+55 21 5305 7750,09266834337@exemplo.com.br,2024-05-18
f5037ae6-fca1-4bd3-bf4a-63aaeeb3d4d6,Vitor Hugo Ramos,1976-06-15,378.033.316-63,31886-864,Barros,AM,Brasil,M,+55 71 6827 1251,37803331663@exemplo.com.br,2025-07-06
942fce71-1c2f-4fea-ad1b-28301818584b,Dr. Miguel Abreu,1946-11-26,444.858.218-28,55156-410,Andrade,MT,Brasil,M,(071) 3774 4006,44485821828@exemplo.com.br,2023-10-20
e4839560-1815-4993-98e8-356b88011ab5,Maria Cecília Casa Grande,1945-02-20,166.335.721-73,84788-309,Ferreira de Minas,AM,Brasil,F,41 4830 9974,16633572173@exemplo.com.br,2024-01-25
88a86068-e8cc-4bb3-aaad-48a1f9fbd071,Marcos Vinicius Camargo,1988-07-04,079.010.633-29,73317-315,Fogaça das Flores,AM,Brasil,M,51 4628 9900,07901063329@exemplo.com.br,2024-05-16
c5088dcb-0a47-499a-b05b-b139f83e20c6,Luiz Henrique Barbosa,1957-07-25,314.919.362-08,98275533,Macedo,RN,Brasil,M,+55 21 2964-5399,31491936208@exemplo.com.br,2025-06-23
31109789-b7e4-4a79-9945-add248d052a3,Asafe Alves,1971-05-10,993.477.709-16,11257-211,Abreu,CE,Brasil,M,+55 (051) 3963-4608,99347770916@exemplo.com.br,2024-02-28
37b64c19-a9f2-4bec-b199-caec1629803b,Sra. Aylla Sá,1953-02-24,889.363.465-73,65600-884,Lopes,RO,Brasil,M,+55 (084) 7433-5807,88936346573@exemplo.com.br,2024-02-02
cec23ced-2bb0-4fad-a347-3e0c0f595696,Stella da Rocha,1987-06-19,082.108.591-89,07699643,Peixoto,PI,Brasil,M,+55 41 6664 2960,08210859189@exemplo.com.br,2025-01-17
f3aa7be6-2c4c-44d0-a1db-b874eda682b0,Aurora Marques,1998-03-15,202.462.588-55,07760-484,Fogaça,MT,Brasil,M,+55 (051) 2709-2518,20246258855@exemplo.com.br,2025-03-09
49fc5df6-cd8a-498d-93d7-30fc57f1b854,Maria Moraes,1956-09-18,911.172.564-26,67789149,Novaes,RR,Brasil,M,+55 81 1307 1775,91117256426@exemplo.com.br,2024-12-16
6789b5d5-d6a4-4574-be7e-9c452cbdc0f9,Eduardo da Mota,1935-02-03,803.272.655-27,98481693,Montenegro Paulista,MG,Brasil,F,+55 (011) 3474 1806,80327265527@exemplo.com.br,2025-02-21
d99d143b-874d-4eaf-955c-2e31d506f511,Júlia Freitas,1975-01-30,977.318.394-68,39685836,Sousa de Albuquerque,PE,Brasil,M,+55 (061) 1761 1140,97731839468@exemplo.com.br,2025-07-16
770263b5-ba16-409a-92ab-e71c83362d9b,Ryan Dias,1985-11-08,090.829.310-63,51810795,Pinto,RR,Brasil,M,(081) 9237 1193,09082931063@exemplo.com.br,2025-01-27
2472132c-61d1-4b63-8aac-047690187105,Bruna Viana,1958-01-12,489.281.663-49,54404219,Nunes de Guerra,AL,Brasil,M,41 9213 5591,48928166349@exemplo.com.br,2023-08-24
03ab80e2-9937-43a9-b337-cbcd48d75e7f,Dr. Igor Machado,2001-02-21,620.825.570-32,27805-623,Teixeira dos Dourados,PE,Brasil,M,(031) 2549 9481,62082557032@exemplo.com.br,2024-02-13
d2c55db2-767d-4c3c-ab7a-ea689b8a6c01,Maria Liz Abreu,1935-04-15,908.864.359-59,82017-376,Farias Paulista,MT,Brasil,F,+55 (051) 4973-2438,90886435959@exemplo.com.br,2024-03-16
91a55e9f-b3ed-4366-8e2d-ad3021324ccc,Ryan Andrade,1937-09-20,818.313.544-18,86539-178,Casa Grande de Barbosa,TO,Brasil,F,0500 553 4746,81831354418@exemplo.com.br,2025-01-20
dcdcd403-b001-4240-95d0-01a3530706ab,João Miguel Machado,1981-11-19,111.641.145-10,32090-005,da Mata da Mata,AM,Brasil,F,61 7749-0208,11164114510@exemplo.com.br,2025-04-14
0b2b4bb0-2cd4-4e0e-858b-1283e09b3fcf,Juliana Rocha,1941-08-06,313.253.531-54,02676339,Cirino,SE,Brasil,M,0800 386 3043,31325353154@exemplo.com.br,2023-10-25
7d5b0f2d-b1a7-48da-8a84-133dc6febfb7,Anthony Correia,1959-10-24,858.635.383-14,67046723,Freitas do Norte,AL,Brasil,F,51 4383 6654,85863538314@exemplo.com.br,2023-10-18
aa3ae275-fbf6-4983-b965-af025ad4909c,Vinicius Cavalcanti,1979-06-12,679.060.672-64,13865169,Duarte do Norte,RR,Brasil,M,51 1649 9629,67906067264@exemplo.com.br,2024-04-27
79171dd6-626b-4ef1-bf70-0797396f05e8,Alícia da Cunha,1948-09-09,717.295.679-97,75479875,Camargo do Sul,BA,Brasil,F,+55 (031) 3198-5794,71729567997@exemplo.com.br,2023-12-10
0e88ceb0-bf97-4ea8-8710-72ec95e9022a,Ana Vitória das Neves,1980-08-23,335.910.828-35,23799-219,da Rosa do Galho,TO,Brasil,F,+55 (021) 4930 1747,33591082835@exemplo.com.br,2023-10-08
26a057b6-cb26-4774-9262-976420949f0e,Maria Sophia Porto,1938-10-09,836.255.116-23,36168-061,das Neves,DF,Brasil,M,+55 41 8516-0990,83625511623@exemplo.com.br,2025-04-28
4e54e7fc-629e-4892-9ec8-849e15bb6045,Luiz Felipe Rezende,1941-06-18,213.088.193-21,92122437,Carvalho,AM,Brasil,F,31 4068-3650,21308819321@exemplo.com.br,2024-05-06
c40256aa-bba2-40c5-8bf0-7edc5a5dccba,Isis Rezende,1972-05-01,051.228.659-46,46056640,Almeida,BA,Brasil,F,0800-411-0517,05122865946@exemplo.com.br,2025-01-22
4f96cea0-c5cd-42a7-ba7d-dda3d8823c81,Gustavo Novaes,1946-02-19,555.930.089-10,63151057,Aragão dos Dourados,GO,Brasil,F,(041) 8559-3289,55593008910@exemplo.com.br,2024-08-26
e888c8d0-7d53-4cf7-be8c-f8c9958ebb72,Guilherme Cavalcante,1958-07-09,446.258.125-20,90344-707,Albuquerque,SE,Brasil,M,+55 81 4337-5666,44625812520@exemplo.com.br,2025-02-21
03b83e3d-10ac-48d9-b203-793809befbf2,Ravi Nogueira,1988-10-05,990.128.844-64,93350546,Cirino,AM,Brasil,M,41 6529 9557,99012884464@exemplo.com.br,2025-03-26
b657efa2-dc98-4bb5-9851-f98d355721ad,Júlia da Mata,1945-10-09,743.017.773-98,08720439,Cirino de Cirino,MT,Brasil,F,(011) 6491-4881,74301777398@exemplo.com.br,2024-12-18
dfe41169-159f-4290-b753-d301aa456a42,Nathan Monteiro,2005-06-06,238.367.912-00,62950190,Siqueira das Pedras,AC,Brasil,M,84 0639 3612,23836791200@exemplo.com.br,2023-08-24
2c935a86-3ef2-41c9-be48-4522a61b0bc4,Leandro Dias,1944-04-07,316.666.015-76,16753-741,Souza de Azevedo,SE,Brasil,M,0800-844-7904,31666601576@exemplo.com.br,2024-05-20
1730c38f-8a34-47fc-91dc-c5a34cfa5220,Lucas Gabriel Sales,2001-05-27,558.560.363-16,82942-589,Nogueira,PR,Brasil,M,(011) 0746 1597,55856036316@exemplo.com.br,2025-06-13
12702886-bc41-4a2f-a76d-b26496da1115,Hadassa Mendes,1949-07-22,168.701.748-60,37938-612,Cirino de Mendes,ES,Brasil,F,11 2621 8527,16870174860@exemplo.com.br,2023-12-18
8ab5fb48-c9fb-4574-905a-af08b11c5186,Cecília Souza,1954-10-12,734.622.513-50,91784-380,Almeida Paulista,AM,Brasil,M,(021) 6693 3329,73462251350@exemplo.com.br,2024-08-31
36bd5118-bc6a-4742-9ff4-99b951c02596,Mariah Ferreira,1956-12-19,604.567.034-01,36642055,Alves,RJ,Brasil,F,+55 (011) 7738 5741,60456703401@exemplo.com.br,2024-08-31
